Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,productivity_score,engagement_score,risk_score,work_life_balance_score,tenure_factor,cluster,swot_category,outlier,attrition_probability,attrition_risk_level
665,Customer Support,Female,37,Technician,2018-02-17 08:03:05.556036,6,High School,5,5250.0,36,25,20,13,75,14,87,0,2.19,False,2.16,1.1,,3,4,3,Opportunity,0,0.09925864192445064,Very Low
666,IT,Female,37,Technician,2019-10-08 08:03:05.556036,4,PhD,4,4900.0,48,10,19,2,75,9,10,1,2.13,False,1.74,1.03,,3,3,3,Opportunity,0,0.10000021899374037,Low
667,Sales,Male,59,Analyst,2016-10-10 08:03:05.556036,7,High School,1,4400.0,56,9,7,14,0,7,30,0,3.02,False,0.45,-0.25,,4,4,1,Weakness,1,0.10199640113090792,Low
668,Finance,Male,45,Technician,2023-02-15 08:03:05.556036,1,PhD,1,3850.0,31,12,16,4,0,11,99,1,3.37,False,0.97,3.32,,3,1,2,Opportunity,1,0.10227118442558285,Low
669,Sales,Female,43,Consultant,2014-10-22 08:03:05.556036,9,High School,1,6050.0,53,22,26,5,50,6,98,0,2.85,False,1.18,2.54,,2,4,3,Opportunity,0,0.10333433574591153,Low
670,Legal,Male,47,Developer,2019-04-29 08:03:05.556036,5,Master,1,5500.0,37,49,16,7,100,4,58,2,2.35,False,1.34,2.16,,3,3,3,Opportunity,0,0.10209737679418653,Low
671,Customer Support,Male,46,Specialist,2016-09-19 08:03:05.556036,7,High School,2,5400.0,59,6,22,14,100,10,22,0,4.33,False,0.76,-0.12,,3,4,1,Weakness,1,0.1002005008835037,Low
672,Legal,Female,56,Consultant,2016-09-26 08:03:05.556036,7,Bachelor,3,7150.0,40,49,17,6,100,15,98,0,3.09,False,2.21,2.47,,3,4,3,Opportunity,0,0.09991841612139839,Very Low
673,Finance,Female,53,Analyst,2024-05-27 08:03:05.556036,0,Bachelor,5,6000.0,42,0,26,3,100,14,83,2,4.64,False,2.17,3.86,,2,1,2,Opportunity,1,0.09786005660825481,Very Low
674,Legal,Female,50,Consultant,2019-12-15 08:03:05.556036,4,Bachelor,2,6600.0,48,42,23,1,75,4,79,1,1.29,False,1.84,2.67,,3,3,3,Opportunity,0,0.10309982013091601,Low
675,IT,Female,53,Developer,2016-11-25 08:03:05.556036,7,High School,2,6000.0,41,1,27,10,0,11,67,2,4.5,False,0.89,2.55,,2,4,3,Opportunity,0,0.10059957607727764,Low
676,Finance,Male,52,Manager,2016-08-07 08:03:05.556036,8,Bachelor,3,7800.0,35,28,27,6,50,17,67,2,4.06,False,1.77,2.94,,2,4,3,Opportunity,0,0.09933363024834034,Very Low
677,IT,Male,46,Manager,2017-04-01 08:03:05.556036,7,High School,3,7800.0,57,37,6,0,0,11,25,2,3.2,False,2.04,2.42,,4,4,0,Opportunity,0,0.09937852114479205,Very Low
678,Legal,Female,25,Consultant,2023-07-17 08:03:05.556036,1,PhD,2,6600.0,41,3,10,5,50,10,74,1,2.75,False,1.06,2.41,,4,1,2,Opportunity,0,0.10185582979120227,Low
679,Marketing,Other,60,Consultant,2024-03-06 08:03:05.556036,0,PhD,3,7150.0,51,46,28,12,25,15,21,1,3.16,False,1.75,0.31,,2,1,2,Opportunity,0,0.09954290335472817,Very Low
680,Engineering,Male,44,Analyst,2014-11-07 08:03:05.556036,9,Bachelor,2,4800.0,37,18,26,14,0,14,33,0,1.69,False,0.82,-0.5,,2,4,1,Weakness,1,0.10231653760646692,Low
681,Engineering,Male,39,Consultant,2015-10-25 08:03:05.556036,8,Master,1,6050.0,33,47,23,7,75,14,16,1,3.43,False,1.19,0.88,,3,4,1,Weakness,0,0.10054224170049961,Low
682,Operations,Male,51,Technician,2022-01-24 08:03:05.556036,2,Master,2,4200.0,33,21,7,6,75,8,31,0,1.72,True,1.11,0.46,,4,2,1,Weakness,0,0.10156085785569212,Low
683,Operations,Male,46,Technician,2022-02-15 08:03:05.556036,2,High School,5,5250.0,34,26,23,2,25,4,63,0,4.72,False,2.54,2.5,,3,2,2,Opportunity,0,0.09654786845134063,Very Low
684,Engineering,Female,45,Developer,2020-08-11 08:03:05.556036,4,Master,4,7000.0,52,42,23,8,25,10,72,1,4.27,False,2.37,2.37,,3,3,3,Opportunity,0,0.0981306131738135,Very Low
685,Sales,Female,37,Technician,2023-12-13 08:03:05.556036,0,PhD,5,5250.0,33,10,10,13,50,3,48,0,2.06,False,1.77,0.09,,4,1,2,Opportunity,0,0.09884493231024892,Very Low
686,Finance,Male,51,Engineer,2014-09-29 08:03:05.556036,9,High School,1,6600.0,47,24,15,6,75,10,93,2,4.77,True,1.2,3.77,,4,4,0,Opportunity,0,0.10090499399973096,Low
687,HR,Female,52,Technician,2023-01-09 08:03:05.556036,1,Master,4,4900.0,57,14,26,1,25,12,66,1,4.82,False,2.15,3.23,,2,1,2,Opportunity,0,0.09839960120877624,Very Low
688,IT,Male,32,Consultant,2016-05-29 08:03:05.556036,8,Bachelor,1,6050.0,57,49,23,0,50,9,50,0,2.43,False,1.64,1.86,,3,4,3,Opportunity,0,0.10252369099962326,Low
689,Legal,Male,58,Manager,2014-12-23 08:03:05.556036,9,PhD,3,7800.0,43,31,18,6,100,12,15,0,1.56,False,1.6,0.02,,3,4,1,Weakness,0,0.10088077627538651,Low
690,Sales,Male,48,Technician,2017-09-17 08:03:05.556036,6,Bachelor,4,4900.0,49,9,26,5,50,17,3,2,1.54,False,1.58,0.84,,2,4,3,Opportunity,0,0.10081301455431503,Low
691,Finance,Male,54,Engineer,2017-11-03 08:03:05.556036,6,High School,2,7200.0,34,28,2,6,0,10,6,2,3.9,False,1.22,1.38,,5,4,0,Opportunity,0,0.0988896697177221,Very Low
692,Marketing,Male,23,Engineer,2021-03-13 08:03:05.556036,3,Bachelor,4,8400.0,44,20,28,7,50,16,92,0,2.05,False,1.99,1.94,,2,2,3,Opportunity,0,0.10101123241495068,Low
693,Sales,Male,50,Developer,2021-11-17 08:03:05.556036,2,Bachelor,1,5500.0,49,48,6,12,50,4,94,1,1.81,False,1.31,1.8,,4,2,2,Opportunity,0,0.10304641800921151,Low
694,Engineering,Male,27,Analyst,2021-08-23 08:03:05.556036,3,Master,1,4400.0,30,0,11,5,100,15,47,2,3.99,True,0.58,2.55,,4,2,1,Weakness,1,0.10111363999742495,Low
695,Sales,Male,24,Manager,2017-07-23 08:03:05.556036,7,High School,5,9000.0,40,10,10,10,0,14,81,0,4.76,False,2.1,1.96,,4,4,0,Opportunity,0,0.09680073725845176,Very Low
696,Finance,Male,41,Manager,2021-05-09 08:03:05.556036,3,High School,3,7800.0,47,35,6,9,25,10,69,1,2.88,False,1.81,1.82,,4,2,2,Opportunity,0,0.09994739041502747,Very Low
697,Engineering,Male,33,Consultant,2021-08-22 08:03:05.556036,3,Bachelor,1,6050.0,52,19,16,4,25,13,53,0,3.62,False,1.03,1.73,,3,2,1,Weakness,0,0.10169536141398913,Low
698,Legal,Male,57,Manager,2019-08-20 08:03:05.556036,5,Bachelor,2,7200.0,60,12,13,4,100,5,32,1,4.83,False,1.25,2.01,,4,3,0,Opportunity,0,0.09956693081700342,Very Low
699,Customer Support,Female,42,Technician,2015-12-03 08:03:05.556036,8,Bachelor,4,4900.0,31,26,13,10,0,2,95,2,2.1,False,1.95,2.65,,4,4,0,Opportunity,0,0.1001973838316179,Low
700,Legal,Male,57,Manager,2024-08-27 08:03:05.556036,0,Master,2,7200.0,56,43,8,6,25,19,90,0,2.53,False,1.8,2.13,,4,1,2,Opportunity,0,0.10159946111524115,Low
701,Sales,Female,44,Analyst,2022-06-08 08:03:05.556036,2,Bachelor,5,6000.0,52,7,5,9,100,7,96,0,1.47,False,2.07,1.64,,5,2,0,Opportunity,0,0.10046229905797668,Low
702,IT,Male,26,Developer,2023-03-16 08:03:05.556036,1,Bachelor,4,7000.0,48,27,16,8,75,16,0,0,4.37,False,1.86,0.09,,3,1,2,Opportunity,0,0.09709285295106049,Very Low
703,Marketing,Male,51,Specialist,2016-05-22 08:03:05.556036,8,Bachelor,3,5850.0,39,31,6,1,50,6,60,0,3.26,False,1.95,2.19,,4,4,0,Opportunity,0,0.09934280266294054,Very Low
704,Sales,Male,38,Consultant,2023-03-19 08:03:05.556036,1,Bachelor,4,7700.0,36,47,14,14,100,16,55,2,4.77,False,2.14,1.82,,4,1,2,Opportunity,0,0.0967040147368524,Very Low
705,Marketing,Male,26,Developer,2021-09-24 08:03:05.556036,2,Bachelor,1,5500.0,53,25,2,4,75,5,48,2,2.69,False,1.09,2.37,,5,2,0,Opportunity,0,0.10215635933749724,Low
706,Engineering,Male,22,Developer,2017-03-12 08:03:05.556036,7,Master,2,6000.0,33,21,19,13,75,8,25,2,3.23,False,0.91,0.81,,3,4,1,Weakness,0,0.10040702899270236,Low
707,Customer Support,Male,40,Analyst,2023-06-10 08:03:05.556036,1,High School,4,5600.0,57,48,28,2,50,9,56,2,2.53,False,2.58,2.78,,2,1,2,Opportunity,1,0.0998795484639873,Very Low
708,Customer Support,Male,55,Engineer,2023-02-14 08:03:05.556036,1,High School,5,9000.0,46,47,17,12,75,19,41,1,3.65,True,2.5,0.94,,3,1,2,Opportunity,0,0.09695178374808928,Very Low
709,Engineering,Female,60,Consultant,2019-06-26 08:03:05.556036,5,Bachelor,5,8250.0,40,26,2,11,0,17,53,0,2.19,False,2.15,0.5,,5,3,0,Opportunity,0,0.09836395505801383,Very Low
710,Finance,Female,40,Specialist,2022-12-19 08:03:05.556036,1,Master,4,6300.0,40,25,17,10,75,11,73,1,3.71,False,1.95,2.0,,3,1,2,Opportunity,0,0.09860745203932642,Very Low
711,Finance,Female,46,Manager,2021-01-22 08:03:05.556036,3,High School,4,8400.0,56,35,0,10,50,14,96,1,2.1,False,2.21,2.17,,5,2,0,Opportunity,0,0.10015163905554801,Low
712,Finance,Female,57,Manager,2019-04-14 08:03:05.556036,5,Bachelor,3,7800.0,34,28,6,1,25,15,74,0,1.84,False,1.88,2.18,,4,3,0,Opportunity,0,0.10089264132592062,Low
713,Sales,Male,39,Specialist,2019-09-10 08:03:05.556036,4,High School,5,6750.0,36,0,27,0,100,11,46,1,1.89,True,2.03,2.12,,2,3,3,Opportunity,0,0.09994565831567723,Very Low
714,Sales,Male,44,Consultant,2021-09-29 08:03:05.556036,2,Master,4,7700.0,47,35,8,4,75,10,88,0,2.85,False,2.37,2.41,,4,2,2,Opportunity,0,0.09929412634930866,Very Low
715,Operations,Female,33,Developer,2016-08-24 08:03:05.556036,8,Bachelor,3,6500.0,31,35,13,2,50,11,53,1,2.62,False,1.91,2.23,,4,4,0,Opportunity,0,0.09986766873282821,Very Low
716,Operations,Male,49,Consultant,2017-04-05 08:03:05.556036,7,Master,4,7700.0,38,19,3,2,0,15,39,1,4.3,False,2.01,2.3,,5,4,0,Opportunity,0,0.09731698236135071,Very Low
717,Marketing,Female,42,Consultant,2016-01-01 08:03:05.556036,8,High School,1,6050.0,30,29,14,6,50,5,36,1,1.76,False,0.92,1.09,,4,4,1,Weakness,0,0.1025785674924919,Low
718,Engineering,Other,48,Engineer,2019-10-31 08:03:05.556036,4,Bachelor,3,7800.0,60,14,0,0,50,3,19,2,3.41,False,1.66,2.33,,5,3,0,Opportunity,1,0.09950564300584608,Very Low
719,Legal,Male,35,Developer,2019-06-23 08:03:05.556036,5,High School,2,6000.0,60,24,17,0,75,2,14,1,4.85,False,1.52,2.06,,3,3,3,Opportunity,0,0.09918698404840594,Very Low
720,Legal,Male,27,Manager,2019-01-03 08:03:05.556036,5,Bachelor,3,7800.0,52,3,2,11,25,10,37,0,1.21,True,1.06,-0.15,,5,3,1,Weakness,0,0.10188504359820218,Low
721,Finance,Male,46,Engineer,2019-08-09 08:03:05.556036,5,High School,1,6600.0,48,1,17,3,25,17,51,1,2.87,False,0.72,2.12,,3,3,1,Weakness,0,0.102852796502047,Low
722,Engineering,Male,37,Engineer,2024-07-20 08:03:05.556036,0,Bachelor,4,8400.0,34,45,15,11,25,8,56,2,2.3,False,2.12,1.6,,4,1,2,Opportunity,0,0.0991856841002076,Very Low
723,Operations,Male,52,Technician,2022-03-19 08:03:05.556036,2,Master,1,3850.0,53,20,7,3,75,14,84,1,3.13,False,1.17,3.01,,4,2,2,Opportunity,0,0.10240406271760676,Low
724,IT,Male,29,Consultant,2018-03-14 08:03:05.556036,6,Master,2,6600.0,50,16,12,1,75,6,19,2,3.85,False,1.3,2.31,,4,4,0,Opportunity,0,0.10009191128784858,Low
725,Finance,Female,60,Consultant,2020-06-03 08:03:05.556036,4,Master,3,7150.0,33,24,28,9,0,3,2,2,3.45,False,1.36,0.79,,2,3,3,Opportunity,0,0.09915101900354814,Very Low
726,Marketing,Female,60,Engineer,2015-06-20 08:03:05.556036,9,High School,3,7800.0,35,20,29,1,25,10,65,2,1.33,False,1.71,2.83,,2,4,3,Opportunity,0,0.10232831614386691,Low
727,Marketing,Male,42,Analyst,2016-07-27 08:03:05.556036,8,Bachelor,2,4800.0,53,27,21,14,75,6,63,1,4.09,False,1.22,1.35,,3,4,3,Opportunity,0,0.10037551515279237,Low
728,Customer Support,Female,43,Analyst,2023-01-28 08:03:05.556036,1,Bachelor,4,5600.0,39,48,25,5,25,7,4,2,1.04,False,2.18,0.73,,3,1,2,Opportunity,0,0.10014859659775484,Low
729,Operations,Female,24,Technician,2020-12-03 08:03:05.556036,3,Master,3,4550.0,50,28,16,8,0,16,44,2,1.52,False,1.61,1.48,,3,2,2,Opportunity,0,0.10159859173375176,Low
730,HR,Female,26,Technician,2024-07-21 08:03:05.556036,0,High School,2,4200.0,47,40,9,9,75,19,31,1,4.82,False,1.49,1.36,,4,1,2,Opportunity,0,0.09846831903271748,Very Low
731,Customer Support,Male,29,Specialist,2016-04-13 08:03:05.556036,8,PhD,4,6300.0,31,13,27,2,100,11,10,0,1.52,False,1.7,0.38,,2,4,3,Opportunity,1,0.10030533535484941,Low
732,Operations,Male,52,Specialist,2018-09-19 08:03:05.556036,5,High School,3,5850.0,59,8,10,2,0,1,92,0,2.15,False,1.69,2.59,,4,3,0,Opportunity,0,0.10201090782710755,Low
733,Legal,Other,51,Technician,2024-08-24 08:03:05.556036,0,High School,4,4900.0,42,7,28,11,0,6,9,0,1.78,False,1.35,-0.7,,2,1,1,Weakness,0,0.10041682969194078,Low
734,IT,Male,47,Developer,2022-05-16 08:03:05.556036,2,High School,5,7500.0,49,36,8,3,50,13,71,0,2.19,True,2.68,1.95,,4,2,2,Opportunity,0,0.09881106000098629,Very Low
735,HR,Male,42,Manager,2023-02-10 08:03:05.556036,1,Master,4,8400.0,38,34,25,13,0,10,81,0,2.82,False,1.99,1.1,,3,1,2,Opportunity,0,0.09949740721474765,Very Low
736,Marketing,Female,42,Specialist,2023-12-25 08:03:05.556036,0,Bachelor,1,4950.0,43,9,17,4,75,2,90,2,1.28,False,0.87,3.07,,3,1,2,Opportunity,0,0.10477487795463222,Low
737,Engineering,Female,33,Developer,2020-10-23 08:03:05.556036,3,Bachelor,2,6000.0,59,21,20,13,0,19,43,2,4.24,False,1.11,1.51,,3,2,1,Weakness,0,0.10029480270268433,Low
738,IT,Female,32,Specialist,2020-05-19 08:03:05.556036,4,Bachelor,3,5850.0,50,27,17,10,100,1,65,1,4.39,False,1.69,1.97,,3,3,3,Opportunity,0,0.09897447262851754,Very Low
739,Sales,Female,45,Analyst,2019-07-26 08:03:05.556036,5,Bachelor,3,5200.0,59,32,25,9,50,18,89,0,4.03,True,1.91,2.11,,3,3,3,Opportunity,0,0.09993321679670401,Very Low
740,Marketing,Male,25,Manager,2018-10-21 08:03:05.556036,5,High School,3,7800.0,59,41,2,7,25,17,8,1,3.75,False,1.85,0.76,,5,3,0,Opportunity,0,0.09834097028342453,Very Low
741,Sales,Female,54,Engineer,2017-12-09 08:03:05.556036,6,High School,5,9000.0,54,47,24,11,100,13,71,1,3.57,False,2.66,1.79,,3,4,3,Opportunity,0,0.0978177629188823,Very Low
742,Customer Support,Male,55,Engineer,2023-12-23 08:03:05.556036,0,Bachelor,5,9000.0,48,21,27,6,75,1,63,0,1.8,False,2.29,1.27,,2,1,2,Opportunity,0,0.09996041897948406,Very Low
743,Customer Support,Male,31,Engineer,2020-01-20 08:03:05.556036,4,Bachelor,5,9000.0,40,25,11,13,100,5,75,1,2.44,False,2.15,1.36,,4,3,0,Opportunity,0,0.09874030544330786,Very Low
744,IT,Female,51,Analyst,2017-01-31 08:03:05.556036,7,Master,4,5600.0,31,40,5,3,25,10,89,1,2.63,False,2.41,3.01,,5,4,0,Opportunity,0,0.09901295567719445,Very Low
745,Operations,Female,30,Manager,2020-08-03 08:03:05.556036,4,Master,4,8400.0,55,44,19,12,25,19,68,1,2.98,False,2.22,1.44,,3,3,3,Opportunity,0,0.09924492735412611,Very Low
746,Legal,Male,39,Technician,2017-09-13 08:03:05.556036,6,Bachelor,4,4900.0,54,23,15,12,75,1,54,0,1.36,False,1.77,0.19,,4,4,1,Weakness,0,0.10095239481213321,Low
747,HR,Female,60,Manager,2016-07-15 08:03:05.556036,8,Bachelor,5,9000.0,40,37,4,6,75,1,74,2,1.65,False,2.55,2.51,,5,4,0,Opportunity,0,0.09913635146195492,Very Low
748,Finance,Male,53,Manager,2018-09-14 08:03:05.556036,5,High School,2,7200.0,38,23,15,2,25,6,86,2,3.05,False,1.53,3.66,,4,3,0,Opportunity,0,0.10140744698052781,Low
749,HR,Male,48,Technician,2016-09-10 08:03:05.556036,7,Bachelor,1,3850.0,44,23,28,7,25,17,32,1,2.22,False,0.85,0.98,,2,4,3,Opportunity,0,0.10296611338691161,Low
750,Customer Support,Female,37,Consultant,2021-04-07 08:03:05.556036,3,Bachelor,2,6600.0,32,11,11,6,25,17,71,1,1.01,False,1.05,1.78,,4,2,1,Weakness,0,0.10321529855924723,Low
751,Engineering,Female,39,Engineer,2023-09-24 08:03:05.556036,0,Master,3,7800.0,49,2,9,0,25,16,63,0,2.58,False,1.53,2.22,,4,1,2,Opportunity,0,0.1010687652499548,Low
752,IT,Female,45,Manager,2019-12-25 08:03:05.556036,4,High School,1,6600.0,43,34,29,4,50,9,43,0,1.01,False,1.12,0.83,,2,3,1,Weakness,0,0.10406712808998451,Low
753,IT,Male,60,Engineer,2023-09-21 08:03:05.556036,0,Bachelor,1,6600.0,53,3,24,1,50,8,59,1,1.12,False,0.8,2.13,,3,1,2,Opportunity,0,0.1050925654463954,Low
754,HR,Female,59,Specialist,2016-05-04 08:03:05.556036,8,High School,2,5400.0,31,30,6,4,25,2,0,2,4.49,False,1.31,1.62,,4,4,0,Opportunity,0,0.09823891884994439,Very Low
755,Finance,Female,23,Consultant,2019-05-09 08:03:05.556036,5,Bachelor,2,6600.0,53,4,21,9,100,17,75,2,3.23,False,1.01,2.56,,3,3,3,Opportunity,0,0.1020363208286371,Low
756,HR,Male,59,Manager,2020-04-27 08:03:05.556036,4,High School,1,6600.0,41,35,0,8,50,7,86,0,4.48,False,1.26,2.27,,5,3,0,Opportunity,0,0.10010819272511134,Low
757,HR,Female,49,Analyst,2020-11-24 08:03:05.556036,3,Bachelor,2,4800.0,46,5,12,11,100,13,68,1,2.64,False,0.89,1.48,,4,2,1,Weakness,0,0.10199088586764565,Low
758,HR,Male,58,Engineer,2015-07-07 08:03:05.556036,9,High School,5,9000.0,56,9,21,14,75,12,89,1,3.36,False,1.99,1.82,,3,4,3,Opportunity,0,0.09905612601228839,Very Low
759,Customer Support,Male,27,Consultant,2016-08-09 08:03:05.556036,8,High School,2,6600.0,46,44,3,2,0,8,31,0,3.34,False,1.74,1.36,,5,4,0,Opportunity,0,0.09961442896340539,Very Low
760,Legal,Male,42,Specialist,2018-06-23 08:03:05.556036,6,Master,5,6750.0,56,0,19,13,50,19,43,2,3.46,True,1.73,1.32,,3,4,3,Opportunity,0,0.09856953928411985,Very Low
761,Finance,Female,44,Engineer,2023-03-19 08:03:05.556036,1,Master,3,7800.0,37,43,14,0,25,8,2,1,3.74,False,2.0,1.48,,4,1,2,Opportunity,0,0.09810415392704477,Very Low
762,Customer Support,Male,50,Consultant,2023-12-10 08:03:05.556036,0,Bachelor,5,8250.0,34,44,22,3,75,11,19,2,2.19,False,2.58,1.65,,3,1,2,Opportunity,0,0.09814134295422525,Very Low
763,Engineering,Female,57,Specialist,2023-07-25 08:03:05.556036,1,High School,2,5400.0,44,29,22,9,0,17,26,0,3.08,False,1.22,0.29,,3,1,1,Weakness,0,0.10064083345530767,Low
764,Customer Support,Male,44,Technician,2017-06-06 08:03:05.556036,7,Bachelor,5,5250.0,51,12,13,0,25,7,51,2,3.04,False,2.35,3.04,,4,4,0,Opportunity,0,0.09859812928661972,Very Low
765,Operations,Male,29,Specialist,2015-12-02 08:03:05.556036,8,Bachelor,1,4950.0,43,33,8,2,75,7,55,0,1.41,False,1.23,1.48,,4,4,0,Opportunity,0,0.10318983707683375,Low
766,IT,Female,33,Specialist,2016-02-21 08:03:05.556036,8,Master,5,6750.0,56,1,7,11,100,12,42,2,2.07,False,1.76,1.19,,4,4,0,Opportunity,0,0.09956891880030068,Very Low
767,HR,Male,34,Analyst,2020-07-07 08:03:05.556036,4,High School,5,6000.0,34,26,15,9,25,9,68,0,1.52,False,2.22,0.96,,4,3,0,Opportunity,0,0.09947667553235236,Very Low
768,Marketing,Female,26,Technician,2021-07-10 08:03:05.556036,3,Master,2,4200.0,58,35,11,9,75,15,83,0,3.47,False,1.58,1.82,,4,2,2,Opportunity,0,0.10086893842913867,Low
769,Finance,Female,43,Consultant,2021-11-16 08:03:05.556036,2,Bachelor,4,7700.0,54,47,22,6,0,12,42,2,2.51,False,2.37,1.93,,3,2,2,Opportunity,0,0.09946466211515878,Very Low
770,Engineering,Female,60,Analyst,2021-05-08 08:03:05.556036,3,Bachelor,3,5200.0,42,32,12,5,75,9,68,1,4.4,False,1.92,2.68,,4,2,2,Opportunity,0,0.09857494944428713,Very Low
771,Customer Support,Male,45,Technician,2015-10-21 08:03:05.556036,8,Master,1,3850.0,35,5,11,6,25,8,62,2,1.61,False,0.62,2.2,,4,4,1,Weakness,0,0.10374778798241849,Low
772,Operations,Male,44,Specialist,2023-10-29 08:03:05.556036,0,Bachelor,5,6750.0,37,18,29,11,25,8,36,1,3.69,False,2.0,0.95,,2,1,2,Opportunity,0,0.09764066030646859,Very Low
773,Customer Support,Other,39,Engineer,2017-08-20 08:03:05.556036,7,Bachelor,3,7800.0,45,35,6,1,0,19,56,2,1.72,False,1.98,2.7,,4,4,0,Opportunity,0,0.10101178763382526,Low
774,Finance,Male,49,Technician,2016-05-22 08:03:05.556036,8,High School,2,4200.0,36,25,15,0,100,13,27,2,1.28,False,1.37,2.0,,4,4,0,Opportunity,0,0.10233738032349775,Low
775,Marketing,Female,52,Developer,2024-01-03 08:03:05.556036,0,High School,3,6500.0,37,4,6,1,0,2,29,2,4.08,False,1.42,2.62,,4,1,2,Opportunity,0,0.09881622295687749,Very Low
776,Customer Support,Female,27,Technician,2017-08-18 08:03:05.556036,7,Bachelor,1,3850.0,31,46,25,6,100,6,44,2,4.02,False,1.31,2.36,,3,4,3,Opportunity,0,0.10042374412723787,Low
777,Engineering,Female,42,Specialist,2024-06-29 08:03:05.556036,0,PhD,2,5400.0,50,48,25,13,100,2,98,1,4.5,False,1.72,2.45,,3,1,2,Opportunity,0,0.0999941332505543,Very Low
778,IT,Female,30,Developer,2015-10-29 08:03:05.556036,8,Bachelor,4,7000.0,33,13,5,1,25,17,84,1,4.55,False,2.09,3.61,,5,4,0,Opportunity,0,0.09771628080855294,Very Low
779,Engineering,Female,55,Specialist,2019-02-14 08:03:05.556036,5,Bachelor,3,5850.0,32,22,16,13,75,15,24,2,1.78,False,1.21,0.42,,3,3,1,Weakness,0,0.10074023545896522,Low
780,HR,Male,29,Developer,2016-06-23 08:03:05.556036,8,High School,5,7500.0,51,39,26,13,100,19,34,2,2.77,False,2.3,0.92,,2,4,3,Opportunity,0,0.0983472678357396,Very Low
781,Engineering,Other,28,Specialist,2020-11-06 08:03:05.556036,3,High School,4,6300.0,43,25,26,11,25,19,10,1,2.75,False,1.69,0.06,,2,2,1,Weakness,0,0.09907635953871674,Very Low
782,Engineering,Female,43,Engineer,2020-11-25 08:03:05.556036,3,Bachelor,2,7200.0,31,28,3,4,100,11,15,1,2.76,False,1.27,1.06,,5,2,1,Weakness,0,0.10004135879888669,Low
783,HR,Female,29,Developer,2019-03-09 08:03:05.556036,5,Bachelor,2,6000.0,43,20,22,13,0,5,8,0,4.33,False,0.92,-0.34,,3,3,1,Weakness,0,0.09930875590541931,Very Low
784,Sales,Female,33,Analyst,2020-02-19 08:03:05.556036,4,High School,2,4800.0,37,33,0,9,75,16,7,2,3.15,False,1.2,0.84,,5,3,1,Weakness,0,0.09952177437389699,Very Low
785,Engineering,Female,48,Specialist,2015-08-05 08:03:05.556036,9,Bachelor,1,4950.0,57,9,19,2,0,15,62,2,3.1,False,0.96,3.08,,3,4,3,Opportunity,0,0.10294388021488199,Low
786,Legal,Female,56,Analyst,2018-04-08 08:03:05.556036,6,Bachelor,2,4800.0,51,5,1,10,50,1,16,2,2.13,True,0.75,0.68,,5,4,1,Weakness,0,0.1016821814359859,Low
787,Legal,Male,32,Developer,2023-08-19 08:03:05.556036,1,Bachelor,3,6500.0,35,12,16,12,0,2,1,1,1.92,False,1.01,-0.5,,3,1,1,Weakness,0,0.10055086242201267,Low
788,Legal,Female,44,Specialist,2018-08-21 08:03:05.556036,6,High School,4,6300.0,58,43,6,6,0,13,66,0,4.23,False,2.45,1.96,,4,4,0,Opportunity,0,0.09766714797715025,Very Low
789,Operations,Female,39,Engineer,2015-09-05 08:03:05.556036,9,Bachelor,5,9000.0,38,10,4,1,100,15,49,1,2.51,False,2.21,2.23,,5,4,0,Opportunity,0,0.09848625575675679,Very Low
790,HR,Female,51,Technician,2017-11-01 08:03:05.556036,6,Bachelor,3,4550.0,49,26,7,11,75,4,33,2,4.12,True,1.52,1.48,,4,4,0,Opportunity,0,0.09858713806373742,Very Low
791,Operations,Male,48,Analyst,2019-07-28 08:03:05.556036,5,Master,3,5200.0,52,23,5,2,100,13,64,2,2.27,False,1.82,2.92,,5,3,0,Opportunity,0,0.10097684884388862,Low
792,Sales,Male,36,Specialist,2016-08-20 08:03:05.556036,8,Bachelor,2,5400.0,31,22,29,8,0,14,25,0,1.27,False,1.02,-0.06,,2,4,1,Weakness,1,0.10252536664157127,Low
793,IT,Female,39,Engineer,2017-11-22 08:03:05.556036,6,Bachelor,4,8400.0,48,17,23,3,25,1,80,2,3.65,True,2.1,3.54,,3,4,3,Opportunity,0,0.09942144199502136,Very Low
794,Marketing,Female,33,Specialist,2022-12-10 08:03:05.556036,1,Bachelor,4,6300.0,41,41,7,5,100,14,30,0,3.59,False,2.24,1.02,,4,1,2,Opportunity,0,0.09750711899385864,Very Low
795,Finance,Female,22,Specialist,2021-12-31 08:03:05.556036,2,Bachelor,1,4950.0,46,35,24,4,0,18,56,2,3.94,False,1.29,2.88,,3,2,2,Opportunity,0,0.10126728769169104,Low
796,Finance,Female,35,Engineer,2024-06-18 08:03:05.556036,0,Bachelor,2,7200.0,52,29,3,8,0,13,87,2,1.05,False,1.42,2.44,,5,1,2,Opportunity,0,0.10327102601745798,Low
797,Engineering,Male,49,Specialist,2023-01-17 08:03:05.556036,1,Bachelor,2,5400.0,32,14,8,2,75,2,43,0,1.11,False,1.15,1.1,,4,1,2,Opportunity,0,0.1025246838285589,Low
